Adequate,Effective,Ineffective
-0.01807,1.149,-1.07
-0.7373,1.369,-0.8477
-0.2162,0.8184,-0.7354
-0.1483,1.054,-0.882
-0.3264,1.056,-0.6733
-2.613,0.2656,1.957
-1.011,1.063,-0.1802
0.2659,1.198,-1.352
-1.142,0.5527,0.4258
0.9375,1.933,-2.91
0.2493,1.444,-1.734
-1.009,0.9316,-0.1436
-2.31,0.2783,1.706
-2.773,0.6313,1.827
0.02148,1.226,-1.193
-2.055,0.431,1.286
-4.016,-0.3447,4.016
-1.508,0.269,1.026
-0.2262,1.077,-0.8076
-1.261,0.685,0.4954
0.6084,1.702,-2.445
0.07306,1.152,-1.093
0.0493,1.233,-1.257
0.657,1.523,-2.17
-0.402,0.842,-0.4143
-0.3262,0.9844,-0.6855
-2.725,0.506,1.865
0.52,1.183,-1.729
-0.6787,0.8667,-0.2451
-0.426,1.374,-1.176
0.435,0.8345,-1.232
-0.2583,0.944,-0.857
-3.227,0.2856,2.545
-1.016,0.8716,0.04218
-0.0628,0.962,-0.8145
-2.21,0.614,1.322
-2.037,0.3162,1.508
-2.19,0.6416,1.162
-0.2192,0.955,-0.6113
0.9204,1.79,-2.766
0.1145,1.24,-1.321
0.2913,1.676,-2.014
-1.156,0.5854,0.524
-2.549,0.166,2.023
-0.4558,0.9473,-0.4204
-1.3125,0.5596,0.652
-0.115,1.127,-0.9053
-0.494,1.212,-0.852
-2.85,0.3467,2.025
-0.8433,1.377,-0.7915
-3.344,0.2223,2.633
0.593,1.289,-1.8545
-2.707,0.3801,1.917
-0.2041,0.743,-0.4482
0.01976,1.209,-1.16
-0.3179,1.085,-0.7427
-1.143,1.085,-0.1517
-1.263,1.083,-0.1611
0.272,0.9487,-1.109
0.0643,0.968,-0.8667
-1.947,0.513,1.267
0.4846,1.265,-1.691
0.164,1.563,-1.9795
0.661,1.503,-2.188
-0.4216,1.402,-1.218
-0.1863,0.95,-0.9443
0.9434,1.36,-2.365
0.3076,1.297,-1.642
-0.2742,0.8086,-0.4028
-2.324,0.3591,1.547
0.6685,1.654,-2.303
0.02205,1.306,-1.435
-1.224,1.16,-0.4326
-1.228,0.7305,0.119
-1.078,0.81,0.1964
-3.117,0.54,2.12
0.592,1.005,-1.533
0.636,1.739,-2.393
0.1885,1.407,-1.668
0.4116,0.769,-1.09
-0.526,1.046,-0.4907
0.2925,1.365,-1.738
-3.28,0.3977,2.512
-0.1792,1.283,-1.204
-0.8765,0.8184,0.05667
0.3125,1.424,-1.751
-0.1532,1.4375,-1.469
-0.0005236,0.4934,-0.7173
1.26,1.457,-2.84
-0.343,0.9062,-0.7007
-0.1434,1.152,-1.139
-1.138,0.909,0.1135
-1.045,1.1455,-0.3545
-2.26,0.5776,1.327
-1.914,0.6157,1.018
-0.3027,1.014,-0.6025
-0.1904,0.9175,-0.5728
-1.492,0.844,0.4453
-0.3247,1.089,-0.7373
-2.945,-0.001746,2.559
0.5317,1.407,-1.856
0.1655,1.193,-1.317
-3.152,0.1613,2.61
-0.984,0.819,0.0852
-0.5005,0.8853,-0.426
-2.652,0.4478,1.864
-2.812,-0.2329,2.64
-0.09235,1.147,-0.942
-3.2,-0.1951,2.986
-2.527,0.2764,1.877
-0.2861,0.8564,-0.4297
-0.11755,0.8413,-0.687
-2.729,0.2031,2.033
-0.1436,1.211,-1.137
-0.353,0.84,-0.4985
-0.4426,0.8496,-0.4238
-1.097,0.6035,0.337
-0.5576,0.623,-0.1722
-2.04,0.531,1.28
-0.4182,0.933,-0.4055
-1.005,0.969,-0.1339
-0.8154,0.7705,0.0212
0.3638,1.312,-1.597
-0.826,0.9463,-0.1509
-1.515,0.6396,0.668
-0.513,1.06,-0.5986
-0.8667,0.898,-0.202
-0.5234,0.7227,-0.3555
-3.438,0.2201,2.791
-0.0645,1.24,-1.249
0.06555,1.298,-1.368
-1.471,0.887,0.3745
-0.0883,0.8945,-0.8403
-3.693,0.0551,3.123
-2.13,0.676,1.124
-2.941,0.3643,2.225
1.514,1.141,-2.652
-0.3293,1.114,-0.8306
-2.264,0.7056,1.16
-0.2361,1.223,-1.067
-3.447,0.01135,2.996
-0.3308,1.078,-0.7515
-2.44,0.584,1.423
-2.541,0.488,1.654
1.115,0.492,-1.649
-1.189,0.8447,0.0553
-0.844,0.7236,0.0828
-3.643,0.05035,3.275
0.000321,1.792,-1.913
-2.379,0.6113,1.377
-1.158,0.728,0.303
-1.808,0.983,0.5093
-0.165,1.496,-1.4
-0.4414,0.7544,-0.526
-0.706,1.222,-0.6724
0.7803,1.59,-2.477
0.3848,1.23,-1.631
0.6187,1.361,-1.934
-3.053,0.871,1.752
0.423,1.393,-1.699
0.1178,1.184,-1.303
-0.2703,1.284,-1.054
-0.3242,1.276,-1.159
0.5425,1.419,-1.852
-0.06696,1.293,-1.208
-0.5215,1.5625,-1.296
1.157,1.55,-2.893
-2.396,0.8306,1.125
0.3247,1.34,-1.5625
-1.154,0.9834,-0.0832
-0.152,1.378,-1.242
0.737,1.668,-2.459
-3.596,0.1887,2.855
-0.2927,1.164,-1.103
-0.6553,1.006,-0.576
-0.5366,0.9116,-0.4463
-1.034,0.853,-0.1482
0.768,1.818,-2.564
-0.322,1.029,-0.8643
-3.682,0.079,3.111
-1.407,0.6743,0.5806
0.3582,1.206,-1.562
-0.2466,0.9175,-0.7427
-0.1085,1.134,-1.042
-2.625,0.522,1.625
0.6997,1.512,-2.236
0.09357,1.551,-1.754
-0.6147,1.045,-0.697
-0.6963,0.3894,0.097
-1.463,0.7227,0.4082
-0.2798,0.937,-0.548
-1.688,0.1416,1.222
-0.2961,0.926,-0.699
0.3215,1.175,-1.325
-2.58,0.3635,1.847
-0.0933,0.9746,-0.971
0.1458,1.333,-1.535
-1.316,0.599,0.5864
0.1097,1.252,-1.5
0.2659,1.432,-1.823
-1.441,0.705,0.4573
-0.3872,0.893,-0.4424
0.275,1.295,-1.478
-1.473,0.902,0.3755
-0.403,0.893,-0.4604
-0.785,1.062,-0.3823
-3.164,0.32,2.387
-3.135,-0.4502,3.107
-2.67,0.3464,1.87
-1.58,1.043,0.2834
-2.484,-0.03445,2.139
-0.3738,0.8804,-0.3525
-0.1934,1.297,-1.104
-1.245,0.7515,0.209
-0.3032,0.974,-0.739
-0.363,1.098,-0.6777
-0.576,1.007,-0.41
-1.87,0.2817,1.335
-0.9966,0.5605,0.3015
-0.1685,0.757,-0.4573
0.3672,1.142,-1.418
0.6475,1.842,-2.56
-0.6636,0.9404,-0.3494
0.443,1.284,-1.694
-0.0665,1.651,-1.7705
0.625,1.503,-2.121
0.7407,1.468,-2.24
-0.3445,0.875,-0.4473
0.1063,1.229,-1.304
0.421,1.617,-1.983
-1.287,1.135,-0.0642
-0.988,0.807,-0.2074
-0.6035,0.9097,-0.4558
-2.209,0.9097,0.904
-2.28,0.6333,1.326
-0.04532,1.226,-1.216
0.274,1.202,-1.505
0.07,1.132,-1.069
-2.135,0.7974,0.9404
-0.709,0.9424,-0.336
-0.2542,1.085,-0.865
-0.7983,1.069,-0.3406
-3.842,-0.2717,3.537
-2.305,0.2219,1.754
-0.6475,1.111,-0.661
-0.534,1.286,-1.079
-0.622,0.673,-0.2747
0.1741,1.029,-1.356
-2.15,0.3752,1.494
0.3604,1.258,-1.592
-1.715,0.449,0.966
-0.03067,0.9746,-0.749
-0.897,1.17,-0.4656
-3.557,0.284,2.754
-2.432,0.495,1.506
-0.2089,1.259,-1.179
-3.148,-0.3425,3.084
-0.0728,1.368,-1.332
-0.795,1.809,-1.178
-1.911,0.595,0.961
0.253,1.323,-1.555
-0.6685,1.106,-0.4985
0.8623,0.3572,-1.254
-0.8643,0.4612,-0.001739
1.208,1.044,-2.473
-3.088,-0.2142,2.887
-0.4355,1.033,-0.708
0.6045,1.456,-2.014
-1.004,-0.0453,0.63
-1.855,-0.06335,1.508
-1.54,0.893,0.447
-0.386,1.634,-1.498
-0.939,0.6655,0.148
-0.0941,1.236,-1.312
-1.137,0.521,0.3958
0.3462,1.516,-2.006
-0.3755,1.188,-0.8564
0.0904,0.963,-0.869
-0.449,1.005,-0.5337
-0.927,0.8965,-0.1748
-1.544,0.5166,0.6885
-2.115,0.702,0.9473
-0.6436,1.249,-0.697
-0.6807,1.24,-0.763
1.282,2.031,-3.387
-1.778,0.4563,1.125
-0.03232,1.064,-1.156
0.0954,1.086,-1.016
-2.213,0.4185,1.533
-0.0996,1.41,-1.382
-3.355,0.067,2.76
-0.1862,0.996,-0.7905
-1.681,0.769,0.6436
-0.5327,1.149,-0.7666
-2.041,0.629,1.083
0.2336,1.219,-1.523
0.1472,1.264,-1.388
-3.33,-0.08386,2.951
-0.00845,1.347,-1.433
-0.76,1.004,-0.52
0.015175,1.012,-0.988
-1.276,0.768,0.3074
-2.592,0.5625,1.655
-1.411,0.8857,0.3757
0.1309,1.542,-1.683
-0.643,0.8735,-0.3303
0.04593,1.202,-1.236
-0.2646,0.8633,-0.4878
-0.04318,1.196,-1.056
0.3105,1.19,-1.337
0.1396,1.559,-1.656
-2.24,0.38,1.512
0.0411,0.991,-1.019
-2.148,0.3455,1.521
0.1346,1.168,-1.228
0.001032,1.049,-0.961
0.3228,1.168,-1.465
0.4263,1.082,-1.501
0.2703,1.337,-1.667
-1.101,0.8647,0.1201
0.1876,1.338,-1.477
0.639,1.67,-2.346
-3.11,-0.2634,2.883
1.059,1.449,-2.475
-0.0726,0.9277,-0.78
-2.34,0.2783,1.753
-2.078,0.6836,1.168
-2.69,0.8276,1.484
0.5747,1.346,-1.883
-2.8,0.03494,2.305
-0.7764,1.28,-0.6235
-0.517,1.227,-0.72
-0.0866,1.034,-0.843
0.1436,1.024,-1.141
-0.4768,0.7817,-0.367
-1.765,0.3096,1.282
-1.612,0.954,0.4043
-0.1241,1.025,-0.811
-0.013275,1.326,-1.495
0.4338,1.316,-1.677
0.757,1.335,-2.092
-0.3542,1.801,-1.63
-0.1508,1.454,-1.327
0.748,1.804,-2.59
0.0953,0.759,-0.6562
-0.1365,0.9204,-0.6694
-3.826,-0.4053,3.824
0.1766,1.277,-1.428
-0.05887,1.154,-1.039
0.542,1.612,-2.088
-0.1351,0.608,-0.4
-0.01788,1.294,-1.27
0.1761,1.414,-1.53
-1.184,0.985,-6.88e-05
-3.215,0.2744,2.512
0.717,1.454,-2.299
-3.182,0.3408,2.309
-2.133,0.88,0.946
-1.306,0.4443,0.7695
-0.6113,1.119,-0.548
-2.604,0.552,1.673
-0.16,1.286,-1.159
-2.527,0.258,1.907
-0.427,0.8936,-0.339
-1.707,0.567,0.8804
-0.1951,1.028,-0.9175
-3.26,0.1475,2.756
-0.56,1.368,-1.005
0.92,1.114,-2.11
0.1361,0.893,-0.9717
-1.516,0.8066,0.5366
-0.07385,1.105,-0.982
0.1159,1.328,-1.555
-3.709,-0.06854,3.29
0.10205,1.568,-1.714
0.366,1.607,-2.008
-2.127,0.7236,1.122
0.6084,1.368,-1.917
0.02885,1.408,-1.579
0.4033,1.226,-1.495
-0.2219,0.3145,-0.2915
-0.6387,0.8853,-0.3047
-0.04666,0.762,-0.616
-0.07355,1.091,-1.032
-0.3967,1.361,-1.109
-0.2407,1.239,-0.949
-0.2622,1.019,-0.6675
-1.731,-0.1349,1.598
-0.684,0.632,0.05093
-0.6494,0.9546,-0.3372
-0.4065,1.499,-1.18
-0.1587,1.163,-0.978
0.1392,1.201,-1.255
0.3376,1.098,-1.44
-0.0549,1.013,-0.7993
0.2406,1.281,-1.514
-2.023,0.4656,1.184
-2.693,0.432,1.784
-0.01072,1.018,-0.826
-2.555,0.00412,2.205
-0.583,0.8823,-0.4636
-1.37,0.764,0.345
0.7485,1.23,-1.977
-0.524,0.9595,-0.4644
-2.31,0.526,1.49
-0.09705,1.176,-1.008
0.000821,1.285,-1.278
-0.986,1.402,-0.6577
-1.362,0.827,0.3125
0.5293,1.051,-1.609
-0.3936,0.671,-0.2686
-2.467,0.8457,1.271
-0.10956,1.35,-1.231
-0.5283,0.898,-0.3147
-1.468,0.3552,0.8755
-2.95,0.2717,2.26
-1.19,0.8296,0.2031
-0.837,1.035,-0.5264
0.1522,1.176,-1.303
-0.0655,0.839,-0.5513
-0.1443,1.303,-1.197
-3.217,0.1366,2.709
0.2083,1.178,-1.376
0.3184,1.261,-1.603
-2.855,0.1819,2.297
-1.497,0.624,0.7427
-0.627,1.126,-0.5986
-0.162,0.768,-0.3743
-0.2798,1.117,-0.8037
-0.8804,1.187,-0.5103
-1.224,0.906,0.03087
-2.74,0.2751,2.16
-0.998,0.6787,0.2957
-2.92,0.1026,2.406
-3.244,0.3584,2.535
-0.4192,1.087,-0.709
-0.1029,1.209,-1.134
0.3074,1.473,-1.737
0.1865,1.085,-1.197
0.5376,1.0625,-1.474
-2.416,0.0911,2.031
0.162,1.251,-1.554
-1.053,0.7363,0.2737
-2.002,0.7124,0.9478
-2.652,0.4856,1.622
-2.19,0.657,1.18
-2.717,0.3855,1.919
-0.04153,1.21,-1.267
0.845,1.089,-2.072
-0.2301,0.973,-0.6675
-0.6426,1.114,-0.6133
0.3223,1.268,-1.6875
0.1909,0.687,-1.115
0.1371,1.186,-1.294
-0.713,0.778,-0.1581
-0.02032,0.987,-0.861
0.1376,1.274,-1.409
-1.136,-0.1553,1.135
0.5356,1.293,-1.763
-1.114,0.9736,0.02747
-0.6216,0.913,-0.411
-0.05557,1.165,-1.1455
-0.3298,1.445,-1.303
-2.387,0.656,1.327
-1.406,0.843,0.3284
-2.781,0.2023,2.107
-1.073,1.167,-0.2773
0.1427,1.174,-1.223
-0.6733,1.211,-0.669
1.104,1.23,-2.213
-0.2452,1.074,-0.904
-2.709,0.3186,1.997
0.2493,1.219,-1.348
1.819,2.764,-4.64
-0.0657,1.06,-0.838
-0.1442,0.853,-0.809
-3.371,0.2308,2.676
-0.4758,1.831,-1.569
0.2993,1.159,-1.434
-0.8984,0.8384,-0.1093
-2.527,0.3013,1.858
0.2229,1.088,-1.224
0.462,1.172,-1.64
0.07043,1.042,-1.052
0.0909,0.9077,-1.076
-2.78,0.561,1.843
0.02646,1.224,-1.237
-2.592,0.51,1.707
-0.09705,1.222,-1.131
-0.7407,0.8877,-0.2515
-0.2346,0.882,-0.5947
0.1599,0.8374,-0.9277
-1.674,0.1523,1.287
-0.1361,0.926,-0.7373
-1.039,1.306,-0.549
-0.5176,1.122,-0.7407
0.271,0.6387,-0.921
0.3381,1.352,-1.591
-2.557,0.2825,1.894
-3.045,-0.10785,2.63
-2.158,0.3743,1.512
-1.528,0.4155,0.848
0.3694,1.151,-1.367
0.5127,1.594,-2.064
-0.125,1.021,-0.801
0.0832,0.907,-1.007
-0.9116,0.955,-0.1009
-1.91,0.3345,1.323
-3.604,-0.01822,3.121
-1.445,0.2294,1.041
0.0534,1.174,-1.176
0.1361,1.112,-1.124
-0.7324,0.89,-0.3635
-1.504,0.5957,0.756
0.1868,1.479,-1.652
-2.205,0.6904,1.186
0.4321,1.389,-1.784
0.2556,1.087,-1.41
-2.945,-0.2146,2.639
-1.822,0.5674,0.908
-2.506,0.4624,1.62
-0.225,1.1,-0.8374
-2.295,0.3274,1.68
-0.7407,0.868,-0.10767
-0.09436,0.8564,-0.64
-0.1624,1.181,-0.9463
1.604,0.881,-2.402
-2.605,-0.00985,2.223
0.201,1.048,-1.085
-0.1116,1.124,-0.9824
-0.4832,0.7617,-0.3596
0.08234,1.318,-1.338
-1.016,0.5728,0.3662
-1.885,0.5713,1.086
0.2544,1.618,-1.85
0.1758,1.011,-1.172
-0.3564,1.111,-0.858
-0.03714,1.473,-1.593
-2.066,0.4956,1.282
-0.3948,0.859,-0.436
-0.6934,0.862,-0.2397
-3.488,-0.2498,3.33
-1.295,0.742,0.44
0.228,1.121,-1.355
0.04462,1.1045,-1.086
-3.293,-0.2174,3.06
-4.12,-0.7144,4.42
-0.402,1.072,-0.7104
-3.334,0.1313,2.73
-0.0667,0.9277,-0.7803
-0.003304,0.969,-0.857
-1.094,0.7363,0.12286
0.1364,1.071,-1.259
-2.326,0.6567,1.211
0.4001,1.285,-1.648
-3.635,-0.03156,3.158
-3.756,0.1858,3.02
-0.3457,0.8916,-0.675
-2.955,0.5005,2.043
-2.705,-0.054,2.332
0.6978,0.06903,-0.831
0.71,1.416,-2.111
0.3616,1.232,-1.455
-0.625,1.178,-0.695
-0.1509,1.223,-1.006
0.4958,1.351,-1.768
0.10455,1.042,-1.002
-0.827,1.075,-0.505
-0.1433,0.886,-0.566
-0.253,1.2,-1.067
-0.955,1.034,-0.229
-1.464,1.146,-0.001507
-0.07166,1.247,-1.267
0.0527,1.41,-1.479
-0.8306,0.9287,-0.2253
-0.1996,1.165,-0.9062
0.1329,1.77,-1.947
-0.6836,0.823,-0.0798
0.282,1.219,-1.417
-3.61,-0.2284,3.39
-0.0176,0.9907,-0.9185
-0.05988,1.129,-0.9595
-3.152,0.2089,2.418
1.015,0.9155,-1.831
-0.2305,0.7393,-0.719
0.2384,1.741,-2.041
-2.096,1.042,0.6987
-0.0543,0.8643,-0.968
-0.3445,1.157,-0.792
-1.0205,0.7515,0.00647
0.7446,1.632,-2.434
0.304,1.441,-1.682
-0.4705,1.33,-0.883
0.1111,1.26,-1.2705
-0.604,0.9385,-0.2842
0.1858,1.625,-1.868
-1.58,0.04504,1.221
-0.08887,1.127,-1.075
-3.031,0.3394,2.178
-1.41,0.58,0.564
-2.678,0.4175,1.792
-1.059,0.9775,-0.21
-1.2,1.045,-0.1184
-1.54,0.572,0.7583
-0.874,0.974,-0.1664
-1.908,0.9565,0.6396
0.4053,1.673,-2.086
0.284,1.583,-1.913
0.3071,1.423,-1.712
0.1464,1.345,-1.469
-0.294,1.136,-0.886
-0.07623,1.43,-1.4375
-2.316,0.3953,1.578
-0.0711,1.064,-0.8877
-2.986,0.4055,2.062
-0.08496,1.023,-0.917
0.1962,1.333,-1.5
-0.2065,1.288,-1.248
2.057,0.979,-3.154
-3.613,-0.1866,3.36
0.1003,1.451,-1.773
-0.829,0.727,0.0709
-2.025,0.3577,1.365
-0.0745,1.108,-1.11
-1.481,0.5127,0.8354
-2.195,0.5664,1.224
-0.988,0.7974,0.11194
0.11884,1.215,-1.34
-3.252,0.4233,2.365
0.1548,1.373,-1.509
-0.2603,0.8286,-0.7056
0.685,1.306,-1.971
0.5967,1.811,-2.477
-1.966,0.238,1.428
0.697,1.596,-2.314
-0.05768,1.089,-1.088
-0.261,1.252,-1.025
-2.232,0.1615,1.598
-1.989,0.3694,1.149
-2.121,0.2856,1.528
-1.413,0.771,0.5015
0.0752,0.992,-0.917
0.261,1.136,-1.273
-2.28,0.387,1.53
-0.7417,0.689,0.0681
-1.01,0.6724,0.25
-1.769,0.6396,0.917
-3.857,-0.311,3.771
-0.4744,1.114,-0.661
-0.1393,1.406,-1.279
0.3247,1.034,-1.23
-0.2913,1.107,-0.7754
0.2198,1.214,-1.434
-0.1013,1.039,-0.778
-0.1116,1.119,-0.9556
-0.1057,1.248,-1.207
-0.667,0.914,-0.339
-2.436,0.2101,1.831
-1.41,0.747,0.3499
-2.365,0.2229,1.828
-0.4465,1.153,-0.7856
-0.6343,1.173,-0.8145
0.5215,1.17,-1.766
1.656,0.0731,-1.666
-1.294,0.476,0.592
-0.6504,0.9937,-0.474
0.3318,1.094,-1.3955
0.1443,0.859,-0.867
0.4236,1.336,-1.695
-0.041,1.204,-1.114
0.3997,1.796,-2.385
0.1432,1.344,-1.482
-0.4668,1.042,-0.5825
0.11127,1.582,-1.819
-0.0615,1.263,-1.357
-0.9595,0.814,0.0782
1.428,1.602,-2.988
0.02473,1.067,-1.045
0.285,1.305,-1.665
0.56,1.461,-1.949
-1.137,0.7188,0.332
-3.744,-0.2035,3.467
-3.793,-0.2983,3.678
-1.385,0.633,0.4717
1.167,1.72,-2.904
-0.03293,1.101,-0.9844
0.295,1.11,-1.275
-0.1383,1.142,-1.044
-0.07654,1.087,-1.151
0.5566,1.617,-2.143
0.0902,1.035,-1.114
-1.256,0.526,0.5938
-2.004,-0.4082,2.023
-0.6333,1.039,-0.5757
-1.262,0.7354,0.299
-0.4966,0.88,-0.3003
-0.864,0.89,-0.1881
-1.105,0.977,0.002367
-0.5137,0.8667,-0.537
-2.602,0.4512,1.827
0.1614,1.129,-1.265
-0.602,0.818,-0.4124
0.3884,1.306,-1.733
0.6597,1.19,-1.784
-2.844,0.003378,2.436
0.6035,1.38,-1.999
0.5615,1.141,-1.652
-2.43,0.6665,1.4375
-0.4211,0.819,-0.519
-1.964,0.6504,0.834
-1.793,-0.404,1.91
-1.782,0.3916,1.205
-1.7,0.3132,0.888
-2.719,0.633,1.72
0.0851,0.587,-0.685
-1.174,0.9473,0.01349
-0.2988,1.3,-1.211
0.3042,1.397,-1.655
1.009,1.678,-2.775
0.6904,1.561,-2.16
-0.03757,1.236,-1.192
0.2834,1.062,-1.274
-2.402,-0.3066,2.305
-0.1013,1.166,-1.039
-1.332,0.445,0.5396
-1.396,0.8423,0.3403
-1.316,0.751,0.409
-0.0343,0.9243,-0.8857
-0.02579,1.063,-0.961
0.3684,1.414,-1.865
-0.4697,0.9053,-0.6743
-0.338,0.978,-0.694
0.4114,1.071,-1.499
-3.154,0.1163,2.61
-0.1451,1.224,-1.185
1.181,1.825,-3.15
0.08624,1.055,-1.287
-0.1721,1.24,-1.204
-0.2793,1.316,-1.158
-0.6206,0.9863,-0.407
-2.266,1.161,0.7446
-0.7817,0.9224,-0.323
-0.00892,1.492,-1.718
-1.51,0.04108,1.094
0.4253,1.255,-1.752
0.667,1.893,-2.752
-1.398,0.681,0.345
-0.1206,1.183,-1.249
0.6514,1.358,-1.93
-0.1392,1.159,-0.999
-1.891,1.12,0.4858
-0.749,0.559,0.04926
-3.398,0.01915,2.945
-0.5093,1.223,-0.772
-1.853,0.462,1.161
0.2593,0.8726,-0.9663
-1.271,0.9736,0.08716
0.4375,1.696,-2.135
-0.4087,1.063,-0.7524
-1.343,0.727,0.2935
0.1231,1.264,-1.358
-0.359,0.924,-0.525
-0.1599,1.125,-0.8833
-2.133,0.5327,1.334
0.2117,1.168,-1.502
0.2279,1.127,-1.352
-0.628,0.942,-0.3142
-0.7046,0.7617,0.005398
-0.5728,0.863,-0.2306
-0.3262,0.8374,-0.431
-0.5107,1.01,-0.487
-0.3572,1.0205,-0.6123
-0.548,0.9966,-0.499
-0.363,0.9194,-0.4568
-0.06104,0.9766,-0.813
-0.2064,1.017,-0.7837
0.1317,1.171,-1.176
-1.613,0.375,1.13
-1.023,0.9033,0.02672
-1.476,0.6763,0.5576
-1.424,0.6196,0.675
-1.899,0.518,1.198
-0.0782,1.08,-0.8965
-0.05692,1.088,-0.9956
-3.166,-0.5444,3.459
-0.1018,0.843,-0.592
-0.505,0.9175,-0.369
-0.1259,1.131,-0.901
-0.405,0.796,-0.2832
-0.355,0.9565,-0.574
-0.81,0.784,0.04675
-2.064,0.504,1.332
-1.686,0.4797,1.026
-0.1415,1.181,-0.9473
-0.4192,1.026,-0.6113
-0.2286,0.925,-0.614
-1.7,0.456,1.055
-0.1516,0.948,-0.6646
-3.111,0.1818,2.541
-0.2162,0.997,-0.694
-1.392,0.729,0.5483
-2.059,0.8076,0.9526
-0.09686,1.146,-1.012
-0.7773,0.8096,-0.0662
-0.6567,1.046,-0.4048
-0.723,0.85,-0.1309
-1.781,0.1556,1.355
-0.6436,0.956,-0.2803
-2.807,0.4968,1.95
-0.1225,0.9775,-0.8623
-0.365,1.099,-0.835
-0.694,1.028,-0.4897
0.0772,1.439,-1.704
-0.862,1.033,-0.3594
-0.6226,1.089,-0.561
-0.1082,1.205,-1.142
-0.2603,1.247,-1.147
-0.669,1.19,-0.752
-3.607,-0.3538,3.43
-0.991,1.092,-0.1998
-2.596,0.3494,1.731
-1.356,0.8823,0.2428
0.2817,1.227,-1.416
-0.2122,1.174,-1.036
-0.3118,1.23,-0.8896
-1.019,0.6206,0.1669
-2.904,0.1853,2.363
0.4656,1.354,-1.765
0.3748,1.362,-1.858
0.106,1.244,-1.343
-0.2109,0.8677,-0.6284
-0.5586,1.102,-0.6064
-0.5415,1.024,-0.498
-0.9517,0.663,0.245
-1.842,0.395,1.219
-0.8926,0.8945,-0.174
-0.9746,1.093,-0.2837
-2.01,0.4998,1.335
-0.3484,0.866,-0.4219
-0.3345,0.748,-0.35
-0.3289,1.201,-0.8604
-0.3745,1.174,-0.964
-0.549,1.082,-0.533
0.04056,1.3125,-1.303
-0.3093,1.186,-0.832
0.2181,1.357,-1.633
-0.7427,0.951,-0.3127
-0.8755,0.771,0.098
0.154,1.436,-1.592
0.2247,1.289,-1.496
-0.575,0.9106,-0.3604
0.05054,1.357,-1.577
-3.299,-0.404,3.309
-0.916,1.341,-0.6123
0.6045,1.565,-2.146
-0.079,1.116,-0.9473
0.3987,1.316,-1.786
-0.1256,1.077,-0.89
-2.047,0.653,1.141
-2.574,0.2107,1.89
-3.389,0.1144,2.857
-0.4822,0.9863,-0.56
0.1492,1.106,-1.263
0.5117,1.46,-1.969
0.289,0.8257,-1.098
0.1786,1.339,-1.516
-0.03842,0.9604,-0.7754
-0.05267,1.081,-1.025
0.7935,0.4165,-1.159
-1.062,1.127,-0.2502
0.1748,1.238,-1.445
0.02136,1.071,-1.046
0.1301,0.737,-0.7393
0.919,1.943,-2.87
-0.3948,0.9575,-0.5615
-0.2595,1.0205,-0.721
-0.5205,0.806,-0.328
0.0708,1.157,-1.256
-0.4072,0.889,-0.4854
-0.2766,1.19,-0.8335
-0.3904,1.206,-0.895
-0.1884,1.109,-1.065
0.8574,2.55,-3.59
-1.179,0.5903,0.4985
-0.4468,1.112,-0.711
-1.375,0.7754,0.4087
-0.3782,1.13,-0.9355
-2.963,-0.01058,2.533
0.2573,1.246,-1.3955
-0.3538,1.181,-1.099
-0.3162,0.8955,-0.4873
-1.734,0.5996,0.8647
-1.034,1.38,-0.5903
-3.441,-0.07416,3.053
0.0996,1.153,-1.158
-0.7773,0.816,-0.12354
-1.903,0.9414,0.6567
-0.2189,1.028,-0.706
-0.0841,1.39,-1.517
-0.3882,0.745,-0.341
0.1327,1.283,-1.322
-0.647,1.236,-0.7456
-3.004,0.265,2.336
-3.664,0.2072,3.14
-2.467,0.312,1.707
-3.28,0.1409,2.617
0.01744,1.03,-0.9
0.428,0.948,-1.304
-0.335,1.078,-0.765
0.7666,1.236,-1.868
-0.8296,0.8867,-0.3284
-1.012,1.459,-0.724
-0.532,1.142,-0.6646
-1.273,1.226,-0.2208
-1.365,0.818,0.2861
-1.163,0.888,0.1144
-0.0771,1.071,-0.8574
0.1317,1.202,-1.209
-0.4033,1.2,-0.8374
-1.137,0.8228,0.2542
0.1959,1.319,-1.585
0.2773,1.455,-1.894
-1.32,0.889,0.1237
0.4106,1.53,-1.951
-1.299,1.09,-0.176
0.4976,1.662,-2.191
0.574,1.461,-2.111
0.03442,1.064,-1.09
0.785,0.6978,-1.356
-3.273,0.03775,2.803
-0.07764,1.21,-1.179
0.2086,1.066,-1.122
0.1678,1.315,-1.459
-0.1907,1.153,-1.02
0.0609,1.256,-1.333
-0.127,0.973,-0.7544
0.1808,1.241,-1.368
0.4731,1.28,-1.705
-0.9326,0.8643,-0.0793
-0.1109,0.78,-0.696
-0.5522,1.263,-0.8877
-0.1688,0.9897,-0.943
-0.6187,0.9854,-0.4155
-0.9497,0.8193,0.1294
-2.861,-0.07764,2.434
-0.944,0.7207,0.1755
0.243,1.174,-1.494
-3.703,-0.1827,3.389
-0.703,0.94,-0.4253
-3.273,-0.2837,3.24
-1.037,0.733,0.2125
-3.496,-0.07324,2.906
-3.812,-0.0519,3.377
0.0345,1.1,-1.2705
-0.0119,1.036,-1.081
0.4092,1.274,-1.914
-0.3105,0.779,-0.5093
0.4617,1.162,-1.613
0.02408,1.054,-1.036
