Adequate,Effective,Ineffective
0.522,1.401,-2.19
-0.293,1.17,-1.159
-2.324,0.5938,1.137
-2.99,-0.0354,2.645
-0.10803,1.276,-1.418
0.677,1.681,-2.664
0.2328,1.24,-1.742
-1.737,0.4626,0.8
-0.104,1.46,-1.725
-0.1975,1.151,-1.16
-1.075,1.142,-0.6533
-4.277,-1.074,5.082
-2.15,0.497,1.217
-0.1765,0.994,-1.029
-0.162,1.168,-1.3125
-1.065,0.723,0.0545
-0.584,0.859,-0.553
-0.4897,1.142,-0.983
0.05383,1.461,-1.816
-0.6494,0.816,-0.4524
0.005653,0.84,-0.9927
-0.519,0.869,-0.638
0.1414,1.433,-1.876
-2.418,0.532,1.324
-3.262,-0.0693,2.836
0.1527,1.021,-1.269
0.1783,1.112,-1.48
-4.445,-0.3745,4.145
0.919,1.278,-2.23
-0.6504,0.776,-0.278
-0.3904,1.048,-1.004
-1.607,1.024,0.1621
-2.457,0.0822,1.747
-0.0908,1.156,-1.228
0.0812,1.281,-1.608
0.7305,1.397,-2.357
-0.856,0.991,-0.4492
-0.3877,0.1604,0.2925
0.691,0.631,-1.155
-5.06,-0.64,5.027
1.566,2.299,-4.19
0.6074,1.338,-2.152
-0.0924,1.128,-1.3
-0.3987,1.074,-0.909
-3.146,0.566,1.819
-0.1176,1.268,-1.543
-1.262,-0.0368,1.323
-3.676,0.2654,2.523
-0.3313,1.396,-1.46
-0.9194,1.074,-0.6997
-0.2496,1.097,-1.149
-0.6006,1.248,-1.025
-0.438,2.1,-2.23
0.2067,1.425,-1.925
-0.8066,0.7495,-0.1829
-2.148,0.6816,0.8574
-0.6934,0.8843,-0.48
-0.01418,1.118,-1.35
-0.51,1.3125,-1.162
1.436,1.306,-2.756
0.1538,1.55,-2.1
-1.648,1.007,0.1033
-0.11084,1.297,-1.484
-4.125,-0.327,3.887
-1.664,0.957,0.2126
0.0167,1.023,-1.27
-0.2153,1.279,-1.5205
1.136,1.791,-3.133
0.2085,1.475,-2.01
-3.125,-0.2161,2.871
0.2343,1.566,-2.244
0.2185,1.166,-1.544
0.989,1.549,-2.678
0.3018,1.33,-1.915
-2.639,-0.2844,2.719
0.4592,1.345,-2.123
-2.545,0.692,1.223
-3.256,-0.0854,2.953
-0.7866,0.926,-0.5117
0.1273,0.865,-1.047
-0.1685,1.207,-1.343
-1.031,0.9854,-0.3274
-4.004,0.1543,2.82
-2.656,0.135,2.164
0.5806,1.7,-2.492
-2.762,0.292,1.949
-2.15,0.994,0.5034
-2.08,0.8755,0.5454
0.746,1.217,-2.088
-0.649,0.7754,-0.413
-0.97,0.802,-0.1288
-0.736,0.654,-0.1622
-3.916,0.0955,2.932
0.04483,1.066,-1.331
-2.527,0.6167,1.316
0.313,1.176,-1.69
-0.496,0.803,-0.5664
-1.823,0.7075,0.6826
-0.2478,0.972,-0.9834
0.0385,1.346,-1.745
-1.551,0.6265,0.541
-2.584,0.4478,1.586
-4.336,-1.025,5.086
-1.061,0.8027,-0.01895
-0.337,1.051,-1.057
-1.322,0.2283,0.936
-1.975,0.853,0.688
-0.713,1.369,-1.184
-0.7007,1.039,-0.7046
-0.5537,0.7803,-0.4534
-0.7676,1.074,-0.665
0.1428,1.234,-1.659
0.2329,1.295,-1.763
-0.0374,0.8,-0.951
0.436,1.461,-2.234
0.6953,1.575,-2.55
-0.464,1.051,-0.901
-1.44,1.094,-0.1051
-0.4155,1.379,-1.307
1.267,1.27,-2.508
-0.393,1.243,-1.218
-3.82,0.02113,3.168
1.19,1.447,-2.69
-0.2048,1.453,-1.626
0.4973,1.227,-1.949
-0.6016,1.523,-1.349
0.279,1.24,-1.777
0.355,1.609,-2.295
-2.463,0.6494,1.181
-0.98,1.048,-0.4553
-0.1558,1.209,-1.345
-3.008,0.06076,2.375
0.4136,1.353,-1.967
-3.764,0.3474,2.492
0.0951,1.617,-2.025
-0.2783,1.011,-0.95
0.6606,1.52,-2.389
1.037,2.213,-3.52
-0.1317,1.006,-1.106
-0.196,0.9185,-0.956
-0.96,0.8755,-0.2477
-1.727,0.747,0.4321
-0.03748,1.066,-1.242
0.545,1.838,-2.732
-2.635,0.398,1.695
0.04202,1.16,-1.404
0.716,1.435,-2.39
-1.372,0.697,0.2437
-0.2585,1.036,-1.051
-3.285,0.1416,2.404
-0.5044,1.19,-1.029
-3.215,-1.012,4.117
-0.3108,0.805,-0.688
-1.763,0.6216,0.749
-0.6543,1.32,-1.037
0.845,2.002,-3.148
-1.8125,1.02,0.1725
-0.776,0.7095,-0.2052
0.0765,1.181,-1.531
1.086,1.437,-2.61
0.3228,1.479,-2.053
0.4453,1.349,-1.995
-0.2627,1.107,-1.089
-0.3816,0.9097,-0.8364
0.9443,1.381,-2.482
-0.7627,0.9136,-0.53
3.004,-0.2388,-1.991
0.1508,0.996,-1.329
0.747,2.025,-3.11
-0.4624,1.33,-1.285
0.1304,1.396,-1.684
-0.3555,0.841,-0.7007
-0.03546,1.183,-1.463
-0.09076,0.9985,-1.062
-0.9116,1.425,-0.99
-0.6265,1.054,-0.7373
-1.463,0.7397,0.312
0.1134,1.04,-1.375
0.0939,1.696,-2.203
-0.3926,1.085,-1.015
-1.255,0.728,0.256
-3.377,-0.0261,2.637
-2.695,0.424,1.642
-0.1993,0.9785,-1.024
-1.513,0.886,0.10425
-0.4863,1.189,-1.076
-0.924,1.113,-0.5786
0.654,1.674,-2.57
-0.4521,1.496,-1.502
-2.314,0.747,1.095
0.523,1.546,-2.398
1.417,2.105,-3.818
-1.66,0.5703,0.6284
-1.617,0.7783,0.3623
0.1676,0.954,-1.3
-0.5254,1.103,-0.997
-0.7295,0.9126,-0.459
0.4438,0.551,-0.8433
-0.0132,1.402,-1.679
-1.628,0.986,0.02737
-0.1346,1.027,-1.129
-0.125,0.9053,-1.014
-0.3748,1.067,-0.991
-1.904,0.812,0.5347
0.2517,1.412,-1.908
-0.0652,1.225,-1.407
-0.1393,0.828,-0.913
-0.2368,1.275,-1.316
-0.176,0.827,-0.764
-0.06058,1.151,-1.341
-0.0848,1.552,-1.766
-3.883,-0.1921,3.492
1.371,1.317,-2.775
-1.6455,0.9883,0.0659
-0.2803,1.165,-1.235
0.05182,1.879,-2.383
0.1924,0.5757,-0.7207
-0.597,0.813,-0.4285
0.07086,0.9614,-1.23
-0.03174,1.126,-1.373
-2.12,-0.1138,1.948
-0.8853,0.8057,-0.2467
-0.352,1.187,-1.173
0.1875,1.211,-1.678
0.5957,1.705,-2.607
-2.137,0.906,0.357
-1.19,0.8643,-0.1558
-0.12195,1.145,-1.327
-0.418,1.443,-1.431
-0.9146,0.7407,-0.1799
-0.8364,1.051,-0.559
-4.246,-0.2346,3.717
-1.254,0.767,0.0094
-0.1907,1.739,-1.977
1.798,1.674,-3.678
0.2932,1.196,-1.728
-1.865,0.892,0.364
0.07996,1.529,-1.939
-1.966,0.4592,1.107
-0.6953,1.162,-0.8843
-2.643,0.803,0.8984
-0.7974,0.6973,-0.08356
-0.951,1.33,-0.9897
0.1078,1.183,-1.601
0.4949,1.61,-2.365
-1.388,0.5786,0.4678
0.551,1.867,-2.809
-0.557,0.866,-0.575
-0.1022,1.234,-1.369
1.04,2.035,-3.38
-2.08,0.4084,1.259
-1.126,0.6445,0.189
-0.978,1.099,-0.506
-0.5366,0.9175,-0.709
-0.926,0.7793,-0.11743
0.07715,1.152,-1.479
-0.575,1.212,-1.006
0.2185,0.9478,-1.295
-1.156,1.198,-0.53
-3.414,0.3818,2.182
-1.03,1.063,-0.4734
-0.02069,1.179,-1.463
-0.1884,0.7925,-0.674
-1.085,0.6523,0.09686
-0.4456,0.897,-0.717
-0.4631,1.234,-1.159
0.5537,1.446,-2.184
0.2375,1.232,-1.721
-2.543,0.4885,1.479
0.132,1.119,-1.461
-1.886,0.6895,0.6396
-3.37,0.0682,2.559
-1.83,0.4146,1.029
-3.348,0.2025,2.455
-3.352,0.2336,2.395
1.487,1.335,-2.879
0.681,1.437,-2.348
-0.753,0.9707,-0.535
-1.337,1.033,-0.161
0.693,2.553,-3.87
-0.615,0.881,-0.5273
0.1954,0.732,-0.975
-0.246,1.209,-1.336
-1.38,0.951,-0.05402
-1.308,0.75,0.1236
-3.965,-0.3293,3.504
-0.2598,1.104,-1.095
-0.4172,1.134,-1.046
-0.2109,1.429,-1.463
0.5635,1.204,-1.94
0.8306,1.309,-2.33
-0.9805,0.7373,-0.11145
0.903,1.064,-1.994
-2.434,0.9097,0.84
-1.216,1.054,-0.2861
-1.018,1.268,-0.6826
1.095,2.75,-4.426
0.06226,1.582,-2.035
-0.07434,0.883,-1.002
-3.512,0.567,2.098
-3.1,0.6777,1.594
0.1665,1.1045,-1.49
-1.523,0.64,0.5366
-0.794,0.829,-0.2817
0.284,1.104,-1.568
-0.4229,0.778,-0.6
-0.1776,1.235,-1.594
0.03674,1.107,-1.409
-0.7354,0.8213,-0.4272
-1.546,0.886,0.1042
-3.63,0.2058,2.72
-0.1421,1.234,-1.462
-0.932,0.972,-0.4011
-0.726,0.9185,-0.4873
-1.799,0.4575,0.9307
-1.723,0.3394,1.119
-0.618,0.952,-0.619
0.12134,1.203,-1.54
-0.687,0.539,0.07623
0.89,1.43,-2.582
-2.783,0.4653,1.682
-0.797,0.6704,-0.12036
-2.043,0.6,0.9214
-1.727,0.788,0.463
-3.828,-0.1798,3.053
-2.91,0.2695,2.148
-3.447,0.266,2.424
0.0337,0.921,-1.148
-0.709,0.748,-0.3208
-0.1346,1.119,-1.256
-3.127,0.006104,2.46
-0.7837,0.9956,-0.593
0.9014,1.936,-3.19
-0.0278,1.159,-1.406
-0.001297,1.211,-1.483
-3.871,0.1553,2.924
-0.346,1.273,-1.252
-0.3584,1.279,-1.313
0.266,1.2295,-1.698
-0.5337,1.544,-1.493
0.7246,1.453,-2.402
1.122,1.998,-3.475
-0.3237,1.202,-1.195
0.5024,1.797,-2.688
-4.23,-0.10284,3.434
-0.3716,0.884,-0.7695
0.5737,1.994,-3.059
-0.2615,0.8574,-0.8213
-0.566,1.008,-0.7183
-3.584,-0.01239,2.871
-0.6514,1.246,-1.028
0.1519,1.521,-1.993
-3.895,-0.0673,3.275
-0.2198,0.95,-0.965
-3.76,0.2378,2.63
-0.306,0.9863,-0.931
-0.431,0.9136,-0.7935
-0.1968,1.017,-1.102
-0.1067,0.5996,-0.5664
0.1418,1.095,-1.407
-0.119,1.229,-1.414
-2.83,0.3083,1.957
-0.9194,1.189,-0.6235
0.328,1.191,-1.711
-0.2207,0.8955,-0.8604
-0.1646,1.255,-1.315
0.1348,1.074,-1.41
-2.898,0.312,2.043
0.827,1.318,-2.312
-3.7,0.09247,2.754
-0.1614,1.105,-1.202
2.19,1.286,-3.271
-0.8926,1.177,-0.634
-1.989,0.6216,0.933
-1.113,1.023,-0.3594
-0.3645,1.303,-1.359
-1.759,0.848,0.3687
-1.224,0.917,-0.1736
-0.799,1.127,-0.6826
-0.3494,0.7607,-0.6367
0.4312,1.554,-2.262
-0.564,0.9536,-0.666
0.4678,1.377,-2.092
-1.522,0.3838,0.652
-0.2031,1.032,-1.104
-1.019,0.8843,-0.2832
-0.05695,1.063,-1.243
-0.01587,0.791,-0.8765
0.08856,0.9883,-1.276
-0.01807,1.06,-1.268
-0.3936,0.9004,-0.7456
0.12006,1.1,-1.48
-0.1536,0.9595,-0.9653
0.9277,2.367,-3.764
-0.295,1.106,-1.154
-2.145,0.62,1.014
-1.078,0.978,-0.3308
-0.02231,1.202,-1.436
-1.908,0.3125,1.226
-1.482,0.6445,0.5854
0.1874,1.392,-1.923
-0.3794,1.133,-1.081
-2.107,0.534,1.098
-0.014595,1.198,-1.423
-3.191,0.368,2.148
-0.862,0.659,-0.03735
-2.43,0.4414,1.464
-2.604,0.4983,1.484
-1.1,0.78,0.01985
-4.438,-0.11395,3.58
0.02505,1.215,-1.513
-0.666,1.047,-0.7056
-1.82,0.9795,0.2496
-0.04636,1.207,-1.465
-0.4722,0.8115,-0.634
-0.682,1.314,-1.041
-3.23,0.1564,2.607
-3.188,-0.349,3.133
-1.51,0.7583,0.3643
-3.621,0.1138,2.795
-0.853,1.385,-1.075
0.1508,1.15,-1.562
0.2837,1.53,-2.113
0.6416,1.675,-2.666
0.1206,1.219,-1.57
-0.9194,0.7725,-0.1393
-0.755,0.912,-0.513
-0.9126,1.203,-0.73
-1.2295,0.961,-0.2087
-1.985,1.196,0.2153
-1.071,0.8066,-0.1104
0.5225,1.431,-2.215
-0.3145,1.429,-1.439
-4.113,-0.2803,3.81
0.1809,1.323,-1.777
-0.8906,0.609,0.036
-3.418,-0.1444,3.031
0.007027,1.662,-1.964
-1.247,0.802,0.04153
-1.196,0.743,0.1193
0.557,2.146,-3.117
-4.598,-0.771,4.863
-2.42,0.4512,1.376
0.014885,1.14,-1.416
0.6323,1.398,-2.258
0.3923,1.145,-1.707
-2.883,0.544,1.617
1.157,1.037,-2.178
-3.406,0.2803,2.453
-0.06464,0.908,-1.019
-0.7163,0.7437,-0.3455
-1.251,0.5254,0.3804
-0.0655,1.096,-1.303
-0.4893,1.203,-1.077
-1.025,0.7324,-0.03156
-1.12,1.107,-0.4238
-4.63,-0.7456,4.684
-0.829,0.8623,-0.3071
-3.941,0.5376,2.39
-0.2212,0.957,-0.9775
0.1733,1.159,-1.631
-0.29,1.299,-1.287
0.4854,1.404,-2.143
-1.202,0.6426,0.1841
-4.395,-0.3557,3.887
0.867,1.91,-3.014
0.08813,1.202,-1.663
-1.383,1.152,-0.328
-0.01596,1.026,-1.175
-0.1608,1.649,-1.93
-1.471,0.4893,0.611
-1.902,0.9243,0.4265
-0.6133,0.9517,-0.615
-2.934,0.721,1.471
-0.02228,1.121,-1.374
-0.6426,1.205,-0.8535
-0.1544,0.913,-0.9756
-0.532,0.9043,-0.664
0.3696,1.158,-1.692
-0.8813,0.7305,-0.0849
0.2874,0.999,-1.461
-4.227,-0.9023,4.773
0.1077,1.301,-1.572
-1.325,0.539,0.5444
-0.276,0.9766,-1.024
-0.7153,0.847,-0.4307
-1.501,0.557,0.5747
-0.4954,0.8013,-0.5283
-0.5566,0.751,-0.451
0.417,1.108,-1.665
-3.645,0.54,2.156
1.363,2.186,-3.908
-0.2458,1.472,-1.762
0.3462,1.879,-2.734
-1.148,0.643,0.2141
-0.3364,1.085,-1.0625
-3.49,-0.1062,3.092
-1.979,0.535,0.938
0.2445,1.185,-1.557
0.579,1.54,-2.363
0.2659,1.62,-2.32
-1.239,1.164,-0.5557
-1.301,0.98,-0.1696
-1.92,0.9023,0.3162
1.605,1.34,-2.924
-0.0945,1.351,-1.519
0.288,1.399,-1.957
-4.24,0.03827,3.305
-0.657,1.109,-0.847
-0.0868,0.9775,-1.149
-1.24,0.831,-0.159
-0.6426,1.069,-0.839
-3.27,0.4314,2.016
1.105,1.883,-3.252
1.156,2.068,-3.555
0.6074,1.431,-2.281
0.5356,1.316,-2.088
-0.3232,1.057,-1.01
-1.826,0.692,0.5146
-3.248,-0.05823,2.875
0.2067,1.572,-2.002
0.92,2.049,-3.234
-0.3938,1.521,-1.612
0.2123,1.135,-1.535
-3.012,0.5586,1.886
-0.2043,1.481,-1.611
-0.282,1.206,-1.302
0.0838,1.197,-1.53
-1.664,0.8916,0.2996
1.245,1.874,-3.395
-0.9575,0.754,-0.0639
-0.607,1.056,-0.759
-0.7944,0.9976,-0.569
0.1091,1.267,-1.659
1.113,2.787,-4.49
0.6865,1.249,-2.05
-2.906,0.459,1.632
-0.797,0.769,-0.2239
-3.562,0.3296,2.393
0.343,1.815,-2.488
1.321,2.508,-4.41
0.3574,1.4795,-1.965
0.2014,1.508,-1.941
-0.535,1.326,-1.176
-0.454,0.975,-0.779
-0.1866,1.416,-1.629
-1.519,0.5884,0.4048
-0.6665,0.88,-0.384
-0.2013,1.308,-1.49
-0.1306,1.337,-1.504
1.297,1.901,-3.424
-0.596,1.506,-1.354
-0.2318,1.226,-1.311
-0.3086,1.542,-1.614
-1.107,0.955,-0.2295
0.5615,1.334,-2.17
0.841,1.6455,-2.691
0.5356,1.381,-2.154
0.1879,1.114,-1.466
-0.2778,1.248,-1.298
-1.029,0.991,-0.2852
0.743,1.475,-2.441
-0.299,1.348,-1.412
-0.9033,0.843,-0.2803
0.4854,1.172,-1.891
-2.045,0.3882,1.304
-0.483,2.008,-2.154
-1.891,0.688,0.548
-2.467,0.1742,1.819
0.406,1.924,-2.754
0.006245,0.927,-1.137
-1.252,0.781,0.08044
-1.681,1.24,-0.0626
-1.205,0.739,0.093
-2.07,0.858,0.6646
-0.0396,0.9624,-1.13
0.2135,1.279,-1.762
-0.621,0.9487,-0.6167
-0.5493,0.818,-0.521
0.6816,1.291,-2.115
-1.07,0.831,-0.1222
0.415,1.12,-1.717
-3.758,0.03522,2.848
0.11914,1.001,-1.335
-0.3044,1.045,-1.0625
-1.182,0.682,0.1992
-0.6323,0.8906,-0.578
-1.109,1.022,-0.3276
0.497,1.682,-2.559
-0.317,0.968,-0.873
-0.209,0.9424,-0.9707
-3.35,-0.0683,2.682
-3.965,0.2954,2.855
-0.694,1.68,-1.582
0.4165,1.271,-1.85
0.4587,1.152,-1.769
-0.4783,1.051,-0.918
0.5684,0.2029,-0.6895
-2.564,0.3625,1.796
0.1184,1.442,-1.87
-0.03342,0.8906,-1.044
-3.734,0.4739,2.305
-1.666,0.843,0.383
-3.83,-0.02458,3.078
0.2893,1.264,-1.797
-0.08777,1.03,-1.254
-2.781,0.4863,1.616
-0.6123,0.758,-0.4072
-1.523,1.022,-0.0944
-0.562,1.316,-1.057
-0.3555,1.042,-0.9653
-0.5586,0.809,-0.4753
0.7505,1.559,-2.523
-1.512,0.8013,0.275
-2.273,0.418,1.451
-0.267,1.107,-1.067
-3.943,0.3025,2.791
-0.8003,0.949,-0.7764
-2.91,0.275,1.995
0.0737,1.096,-1.399
-0.2734,1.089,-1.081
-0.657,0.974,-0.6436
0.07587,1.312,-1.708
-3.285,0.3982,2.205
-0.01526,1.348,-1.667
-1.877,0.615,0.797
0.3523,1.46,-2.125
-0.278,0.879,-0.838
-1.936,0.6045,0.8594
-3.832,-0.1978,3.44
-0.3047,0.9917,-0.936
-0.4336,0.921,-0.813
-2.59,0.32,1.847
-1.211,0.1538,0.947
-1.573,1.049,-0.11786
0.2,0.784,-1.041
-0.5063,1.339,-1.17
-2.582,0.6987,1.242
0.529,1.536,-2.383
-1.52,0.488,0.6543
-0.51,1.0205,-0.7935
-3.652,-0.2903,3.38
-2.516,0.996,0.5425
-0.1871,1.338,-1.503
0.5317,2.08,-3.033
-4.242,0.1804,3.025
-3.666,-0.1615,3.283
-2.346,1.259,0.309
0.5874,1.445,-2.268
0.3865,1.137,-1.649
-4.094,-0.2551,3.54
-0.4233,1.01,-0.956
-0.3557,0.9614,-0.8247
-0.905,0.9106,-0.3684
-0.6733,0.8643,-0.3848
0.695,0.2954,-0.788
-0.04987,0.8765,-0.9756
-0.3599,1.387,-1.322
0.7295,1.512,-2.541
0.1406,1.23,-1.593
-0.705,0.794,-0.3083
-0.757,0.9263,-0.4792
-0.545,1.281,-1.116
-0.85,0.6377,-0.09216
0.7095,1.375,-2.27
-0.673,0.6055,-0.1051
0.04065,1.366,-1.73
-2.36,0.4458,1.47
0.0967,1.548,-1.992
-1.311,0.6484,0.2966
0.2874,1.237,-1.818
0.4978,-0.6133,0.747
-1.323,0.9805,-0.07007
-1.393,1.479,-0.6167
0.1104,1.241,-1.608
-3.625,0.2413,2.492
-3.031,0.505,1.953
-1.347,0.9517,-0.116
-2.098,0.576,0.918
0.1487,1.562,-2.098
-3.23,0.5293,2.06
0.3184,1.395,-2.025
-0.03278,1.2705,-1.527
-2.518,0.6426,1.268
0.2217,1.259,-1.656
-0.2927,0.3606,-0.0855
0.2651,1.341,-1.846
-2.748,-0.01944,2.477
-0.569,1.04,-0.828
-0.1311,1.276,-1.445
-0.2676,1.685,-1.932
-3.195,-0.2646,3.084
0.5283,1.573,-2.414
-0.4124,1.548,-1.588
-0.749,1.131,-0.7764
-1.843,0.6064,0.798
-0.597,1.147,-0.9326
1.069,1.65,-2.922
-0.3826,1.025,-0.98
-4.844,-0.903,5.293
0.07043,1.136,-1.4
-0.2966,0.982,-0.937
-2.934,0.2177,2.234
-1.285,1.146,-0.4294
-1.467,0.6885,0.345
-0.24,0.906,-0.921
-0.02179,1.181,-1.393
0.00738,1.055,-1.288
-0.1013,1.014,-1.098
-1.873,0.7295,0.689
0.4666,1.31,-2.021
-0.96,0.6226,0.06094
0.2228,1.337,-1.831
-1.595,0.5415,0.6436
-3.875,0.06866,3.018
-1.879,0.495,0.99
0.51,1.514,-2.271
-3.23,0.4224,2.078
-3.334,0.1505,2.566
-0.3213,1.095,-1.086
-2.98,0.2805,2.121
-0.146,1.276,-1.459
0.3423,1.089,-1.641
-0.1578,1.79,-2.037
-1.669,0.5234,0.6616
-1.645,0.6436,0.588
-0.253,1.035,-1.016
-1.367,0.8135,0.07495
0.199,1.302,-1.772
-2.361,0.732,0.868
-1.472,0.4202,0.831
-1.616,0.612,0.689
-0.3083,0.9023,-0.839
0.741,1.878,-2.93
0.04498,1.025,-1.266
0.8003,1.54,-2.576
-0.2334,0.954,-0.941
-1.397,0.9604,-0.0206
0.1503,1.332,-1.758
-2.486,-0.04932,2.068
-1.499,0.9375,0.1611
-0.2206,0.953,-0.9473
-0.5674,0.9014,-0.6035
-1.935,0.706,0.718
0.0316,1.154,-1.436
0.2358,1.159,-1.568
-2.225,0.6685,0.9834
0.3062,1.226,-1.7705
-0.3918,1.167,-1.116
-3.02,0.2795,2.207
0.3076,1.423,-1.941
-0.3162,1.076,-1.102
-1.228,1.322,-0.5366
-2.244,-0.1846,2.225
0.0746,1.173,-1.418
-2.555,0.3542,1.614
-2.398,0.1807,1.834
-1.018,1.045,-0.4006
0.2817,1.032,-1.515
-2.387,0.626,1.209
-3.8,-0.781,4.27
-1.883,0.698,0.6987
1.253,1.947,-3.512
-1.955,0.425,1.141
-0.1034,0.9795,-1.147
-2.738,0.05313,2.264
-0.3704,0.9966,-0.9165
-0.81,0.943,-0.7
1.082,1.739,-3.078
-2.39,0.08563,1.855
-0.2935,0.775,-0.657
-2.572,-0.786,3.32
0.393,1.282,-1.898
-2.324,0.4302,1.422
-2.744,-0.01154,2.246
0.3232,1.718,-2.441
-1.952,0.5664,0.793
0.09546,1.41,-1.783
-3.979,-0.4092,3.768
-2.484,0.3513,1.648
0.12305,1.35,-1.762
-0.83,0.6914,-0.1176
-0.1383,0.9824,-1.089
-2.396,0.4565,1.377
1.031,2.33,-3.773
-1.44,0.694,0.3762
0.2993,1.252,-1.767
-1.161,1.282,-0.5537
-0.9956,0.848,-0.2155
-1.449,0.6826,0.394
0.2471,1.105,-1.501
-1.194,0.8594,-0.1219
-2.543,0.511,1.432
-0.5195,1.106,-0.877
0.01689,1.143,-1.428
-2.629,-0.2502,2.408
-0.1118,0.581,-0.48
-1.13,0.7866,0.02493
-2.262,0.158,1.783
-0.548,0.9917,-0.791
-0.3865,1.063,-0.9927
0.1758,1.267,-1.718
-0.7764,0.934,-0.4814
-4.03,0.2896,2.75
-3.318,0.1501,2.443
-0.3274,1.493,-1.55
-0.2479,1.077,-1.076
-3.918,0.06573,2.938
-0.2856,0.658,-0.5034
-0.602,0.31,0.2042
-0.9893,0.4995,0.2383
-2.574,0.2219,1.875
-2.203,0.372,1.362
-0.617,1.278,-1.075
-0.01551,1.293,-1.56
-0.4585,0.9644,-0.8096
-0.2489,1.272,-1.31
-2.46,-0.00983,2.045
-4.266,-0.3042,3.719
-0.4368,0.907,-0.735
0.716,1.333,-2.219
-1.298,0.6006,0.372
-1.025,0.8965,-0.254
-0.998,1.164,-0.588
-0.55,0.8823,-0.6406
-0.9883,0.737,-0.04694
-0.02968,1.051,-1.27
-3.715,-0.3633,3.578
-0.3105,1.199,-1.235
-0.893,1.154,-0.627
-0.7715,1.2705,-0.955
1.333,2.416,-4.2
-0.927,0.855,-0.2588
-0.7744,0.5825,-0.04242
-2.986,0.3264,2.072
-0.1997,0.89,-0.9297
0.304,0.9883,-1.5
-2.734,0.1569,2.059
-3.035,-0.6646,3.414
0.619,1.438,-2.336
-0.822,1.01,-0.5083
0.1768,1.167,-1.566
-0.792,1.338,-1.095
0.621,1.498,-2.355
0.2026,1.129,-1.561
-2.617,-0.0659,2.127
-3.828,0.0898,3.154
0.3477,1.434,-2.072
-0.834,0.7827,-0.2285
-1.942,0.6895,0.728
-0.5273,1.538,-1.497
-1.439,0.566,0.658
-1.091,0.98,-0.3733
-0.9395,0.7837,-0.1647
-0.2151,1.1,-1.201
0.0213,1.237,-1.588
-3.16,0.1004,2.43
-0.797,1.2295,-0.7954
-0.5093,0.8594,-0.619
-0.6113,1.133,-0.798
-1.862,0.6,0.7334
-1.462,0.679,0.3525
-0.608,0.848,-0.5825
1.44,0.63,-1.808
-0.3335,1.167,-1.1
-1.967,-1.166,3.42
-4.375,-0.458,4.254
0.2463,0.2155,-0.2961
0.1638,1.073,-1.458
0.1859,1.19,-1.628
-3.969,-0.2391,3.584
-0.794,0.94,-0.4785
-1.903,0.6235,0.8213
-0.1953,1.064,-1.123
0.5156,1.135,-1.771
-2.383,0.585,1.236
-0.561,1.232,-1.307
0.6367,1.486,-2.334
-0.5454,1.058,-0.831
0.0598,1.174,-1.486
1.073,1.781,-3.146
-0.6187,1.3125,-1.033
-0.171,1.569,-1.846
0.3213,1.377,-1.972
0.21,1.113,-1.498
-3.486,0.08044,2.674
-1.641,0.704,0.3713
-2.332,0.4658,1.299
0.2346,1.132,-1.507
0.067,1.105,-1.407
-4.418,-0.4963,4.254
-0.1691,1.051,-1.105
-0.728,0.5337,0.0597
-1.617,0.539,0.7793
-0.02652,1.045,-1.205
1.36,0.6333,-1.7295
-0.1499,0.976,-1.081
-1.215,0.937,-0.1608
-2.043,0.4202,1.15
-0.008224,1.365,-1.715
-0.63,0.731,-0.3528
-0.7495,0.838,-0.3713
-3.09,0.00825,2.662
-2.12,0.6626,0.9653
-0.1478,1.066,-1.175
-1.55,0.868,0.1467
-2.725,0.4082,1.751
0.3074,1.362,-1.987
-2.375,0.6265,1.154
0.4194,1.803,-2.611
1.047,1.15,-2.316
-0.5713,0.837,-0.504
-0.4802,0.8506,-0.573
-4.19,-0.2869,3.68
-0.587,0.948,-0.6636
0.2412,1.412,-1.893
-0.474,1.07,-0.917
-0.01398,1.074,-1.297
-1.607,0.5713,0.6353
-0.1963,1.2295,-1.33
-4.26,-0.444,4.094
-0.1991,1.358,-1.537
-2.104,0.4607,1.05
-0.71,0.894,-0.454
-0.2272,1.036,-1.084
0.4702,0.985,-1.589
-0.814,0.8604,-0.272
0.8955,1.134,-2.148
0.208,0.88,-1.193
-0.282,1.16,-1.213
-2.117,0.5693,1.122
-0.4182,1.316,-1.263
-3.902,0.2001,2.783
0.2363,0.764,-1.075
-0.0785,0.9463,-1.055
-0.8574,0.754,-0.206
-0.884,1.251,-0.8374
0.805,1.744,-2.875
0.1743,1.081,-1.389
0.624,1.386,-2.201
0.782,2.016,-3.254
-0.876,1.06,-0.5054
-2.607,0.5537,1.473
-0.2318,1.129,-1.159
-2.176,0.0928,1.747
-2.898,0.639,1.456
1.063,1.938,-3.277
-0.8057,0.8916,-0.2421
-0.2134,1.361,-1.537
-0.2898,1.161,-1.116
0.1725,1.141,-1.598
-0.09814,0.781,-0.838
-3.06,0.8037,1.509
0.392,1.147,-1.651
-0.306,0.892,-0.7886
-0.6943,1.428,-1.143
0.8643,2.082,-3.39
0.11584,1.137,-1.522
-2.574,0.76,1.103
-3.938,0.1299,3.043
1.61,1.154,-2.637
-1.216,0.9395,-0.1766
-0.9346,0.9097,-0.3584
-0.01332,2.125,-2.615
-0.0984,1.152,-1.334
0.1094,1.151,-1.509
